0, 1e+10, 0
0, 1e+10, 3
0, 1e+10, 2
0, 1e+10, 1
6.8451, 1.00401e+06, 3
6.97932, 1.1707e+06, 2
7.24776, 1.32607e+06, 0
7.51619, 1.14526e+06, 1
15.5693, 483039, 2
15.5693, 513266, 3
15.9719, 518853, 0
16.2403, 465820, 1
24.6961, 292177, 2
24.8303, 282164, 3
25.2329, 328939, 0
25.6356, 290443, 1
33.9571, 214146, 2
34.0913, 204938, 3
34.6282, 250548, 0
35.165, 189577, 1
43.755, 165807, 3
43.755, 177925, 2
44.0234, 195380, 0
44.4261, 153677, 1
53.2844, 146490, 3
53.6871, 155517, 2
53.8213, 166676, 0
54.224, 132129, 1
62.5455, 130906, 3
63.0823, 135672, 2
63.3508, 142911, 0
63.485, 118636, 1
72.0749, 120056, 3
72.6118, 122857, 2
72.8802, 128365, 0
73.2829, 109509, 1
81.7386, 112729, 3
82.2755, 115220, 2
82.5439, 102746, 1
82.6781, 114432, 0
91.4023, 106349, 3
91.6707, 106765, 2
92.0734, 97016.9, 1
92.2076, 107264, 0
100.932, 101960, 3
101.066, 99895, 2
101.469, 93006.6, 1
101.603, 100809, 0
110.595, 94128.8, 2
110.73, 95368.4, 3
110.998, 89705.8, 1
111.132, 95704.4, 0
120.125, 91112.5, 2
120.662, 91551.1, 3
120.796, 87364.5, 1
121.064, 91149.1, 0
129.654, 88045.2, 2
130.057, 88263.6, 3
130.325, 85391.9, 1
130.46, 87675, 0
138.915, 85577.6, 2
139.586, 86425.3, 3
139.721, 83768.4, 1
139.989, 85369, 0
148.311, 83717.1, 2
148.982, 84036.1, 3
149.116, 82337.6, 1
149.384, 83034.3, 0
157.572, 81917.1, 2
158.511, 80592, 1
158.511, 82379.3, 3
158.78, 81383.5, 0
166.833, 80317.7, 2
167.906, 78950.8, 1
167.906, 80328.2, 3
168.175, 80093.2, 0
175.959, 78995.4, 2
177.302, 78838.6, 3
177.436, 77889.3, 1
177.57, 79006.5, 0
185.086, 78087.7, 2
186.697, 76972.4, 3
186.831, 76804.4, 1
186.965, 77907.3, 0
194.213, 76712.3, 2
196.092, 76013.4, 3
196.226, 76065, 1
196.361, 76990.6, 0
203.474, 75667.3, 2
205.353, 74939.9, 3
205.487, 75300.8, 1
205.756, 76096.1, 0
212.467, 74987.2, 2
214.748, 74063.6, 3
214.883, 74634.2, 1
215.017, 75041.4, 0
221.593, 74321.6, 2
224.009, 73451.2, 3
224.144, 74018.5, 1
224.412, 74280.8, 0
230.72, 73784, 2
233.27, 72937.1, 3
233.539, 73474.4, 1
233.807, 73754.7, 0
239.713, 73223.3, 2
242.666, 72523.2, 3
242.934, 72852.8, 1
243.068, 73127.6, 0
248.84, 72809.3, 2
251.927, 71877.9, 3
252.329, 72472.2, 1
252.329, 72670.4, 0
257.832, 72386.9, 2
261.188, 71290.3, 3
261.59, 72144.1, 1
261.725, 72269.3, 0
266.959, 71994.5, 2
270.583, 70702.6, 3
270.986, 71643.4, 1
271.12, 71800.3, 0
275.952, 71390.1, 2
279.844, 70253.7, 3
280.247, 71309.2, 1
280.381, 71255.9, 0
285.078, 70969.6, 2
289.239, 69864.4, 3
289.642, 71003.3, 1
289.776, 70945.3, 0
294.071, 70632.6, 2
298.5, 69492.8, 3
298.903, 70622.3, 1
299.037, 70604.5, 0
303.198, 70295.7, 2
307.761, 69059.3, 3
308.164, 70327.5, 1
308.298, 70259.1, 0
312.325, 69978.5, 2
317.022, 68771.6, 3
317.425, 69991.8, 1
317.693, 70020, 0
321.451, 69637.1, 2
326.149, 68461.2, 3
326.82, 69778.5, 1
327.089, 69705.1, 0
330.578, 69416.3, 2
335.41, 68192.8, 3
335.947, 69495.6, 1
336.35, 69382.4, 0
339.705, 69224.3, 2
344.671, 67897.2, 3
345.342, 69244.9, 1
345.611, 69151.3, 0
348.832, 69020.3, 2
354.066, 67618.8, 3
354.603, 68972.7, 1
354.872, 68916.9, 0
357.959, 68751.9, 2
363.327, 67346.7, 3
363.864, 68749.2, 1
364.133, 68719.7, 0
367.085, 68441.8, 2
372.588, 67021.6, 3
373.125, 68459.5, 1
373.394, 68511.2, 0
376.078, 68275.9, 2
381.849, 66773.7, 3
382.521, 68307.9, 1
382.655, 68344.8, 0
385.205, 68073.8, 2
391.245, 66552.6, 3
391.379, 68086.6, 1
391.916, 68137.4, 0
394.197, 67862.6, 2
400.506, 66377.8, 3
400.64, 67905.6, 1
401.177, 67886.9, 0
403.324, 67694.3, 2
409.767, 66175.2, 3
410.035, 67765.7, 1
410.438, 67745, 0
412.317, 67517.4, 2
419.43, 65930.4, 3
419.43, 67538.5, 1
420.102, 67572.6, 0
421.712, 67335.7, 2
428.691, 67346.9, 1
429.094, 65649.3, 3
429.631, 67428, 0
430.839, 67061.1, 2
437.952, 67200.1, 1
438.355, 65525.7, 3
438.758, 67304.4, 0
439.831, 66884.1, 2
447.213, 67067.6, 1
447.616, 65377.9, 3
448.153, 67062.1, 0
448.958, 66632.3, 2
451.106, 57522.8, 0
451.106, 57522.8, 1
451.106, 57522.8, 2
451.106, 57522.8, 3
