0, 1e+10, 0
0, 1e+10, 1
6.44245, 1.248e+06, 0
6.44245, 1.388e+06, 1
14.3613, 445956, 0
14.764, 571238, 1
22.817, 279992, 0
23.4881, 301498, 1
31.4069, 199417, 0
32.3465, 220857, 1
40.3995, 162905, 0
40.9364, 175983, 1
49.3921, 138309, 0
49.929, 152167, 1
58.3847, 121883, 0
59.0558, 121287, 1
67.2431, 111360, 0
67.6457, 110932, 1
76.2357, 104051, 0
76.5041, 103180, 1
85.2283, 97553.5, 1
85.3625, 99024.9, 0
93.8182, 92966.3, 1
94.3551, 94666.3, 0
102.542, 89047.5, 1
103.348, 90792.6, 0
111.266, 85774.9, 1
112.072, 88130.2, 0
119.991, 83519.4, 1
120.662, 85864.6, 0
128.715, 81617.5, 1
129.386, 83558.4, 0
137.439, 79854.8, 1
138.11, 82152.9, 0
146.163, 78560.4, 1
146.834, 80880.1, 0
154.887, 77205.8, 1
155.424, 79745, 0
163.611, 76194.1, 1
164.148, 78649.5, 0
172.336, 75100.8, 1
172.738, 77846.7, 0
181.06, 74034.3, 1
181.462, 77063.3, 0
189.784, 73275.4, 1
190.187, 76303, 0
198.508, 72595.8, 1
198.776, 75499.1, 0
207.098, 72041.9, 1
207.501, 74931, 0
215.822, 71505.6, 1
216.225, 74463.3, 0
224.546, 70939.6, 1
224.949, 73869.1, 0
233.136, 70455, 1
233.539, 73388.5, 0
241.726, 70035.3, 1
242.263, 72838, 0
250.45, 69632.6, 1
250.853, 72308.4, 0
259.174, 69313.7, 1
259.577, 71665.2, 0
267.899, 68967.3, 1
268.167, 71361.8, 0
276.623, 68741.1, 1
276.891, 70891.2, 0
285.213, 68379.8, 1
285.481, 70331.8, 0
293.937, 68023.2, 1
294.071, 69936.1, 0
294.876, 61913.8, 0
294.876, 61913.8, 1
