0, 1e+10, 1
0, 1e+10, 0
7.78463, 1.34984e+06, 0
7.91885, 926825, 1
17.1799, 453224, 1
17.3141, 548852, 0
27.112, 289512, 1
27.3804, 257461, 0
37.4467, 198454, 1
37.7152, 180660, 0
47.7815, 149550, 1
48.0499, 139974, 0
58.2505, 123103, 1
58.3847, 116409, 0
68.7195, 107122, 1
68.8537, 102475, 0
79.1885, 95934.1, 1
79.3227, 93769, 0
89.6574, 90349.2, 1
89.7917, 87513, 0
99.7238, 85587, 1
100.126, 83497.5, 0
109.79, 81052.7, 1
110.193, 79690.7, 0
119.722, 78583.4, 1
120.528, 76375.9, 0
130.191, 75759.4, 1
130.862, 74727.2, 0
140.526, 73716.8, 1
140.929, 73243.1, 0
150.592, 72428.6, 1
150.861, 71864.7, 0
160.524, 71229, 1
160.793, 70665.5, 0
170.591, 70258.2, 1
170.859, 69764.7, 0
180.657, 69383.6, 1
180.791, 69147.5, 0
190.723, 68695.3, 1
190.858, 68489, 0
200.79, 68115.3, 1
200.79, 67828.1, 0
210.856, 67308.3, 0
210.856, 67429.8, 1
220.922, 66736.8, 1
220.922, 66916, 0
230.989, 66217.8, 1
230.989, 66370.7, 0
241.055, 65872.5, 1
241.055, 66030.4, 0
251.121, 65674.8, 0
251.256, 65564.4, 1
261.053, 65399.1, 0
261.322, 65233.4, 1
270.986, 65148.3, 0
271.388, 64961.4, 1
281.052, 64884.7, 0
281.455, 64708.1, 1
290.984, 64601.2, 0
291.521, 64501.3, 1
301.05, 64334.3, 0
301.453, 64311.5, 1
311.117, 64139.1, 0
311.654, 64036.6, 1
321.049, 63979, 0
321.586, 63842, 1
331.115, 63672.1, 0
331.518, 63714.7, 1
341.047, 63478.1, 0
341.584, 63477.5, 1
350.979, 63357, 0
351.516, 63267, 1
361.046, 63227.7, 0
361.448, 63133.1, 1
371.112, 63046.3, 0
371.515, 63014.9, 1
381.044, 62924.1, 0
381.447, 62867.1, 1
390.574, 62808.9, 0
391.379, 62716.9, 1
400.506, 62693.6, 0
401.445, 62509.4, 1
410.438, 62531.8, 0
411.377, 62388.6, 1
420.37, 62343, 0
421.175, 62264.3, 1
430.436, 62199.9, 0
431.107, 62166.9, 1
440.368, 62113.1, 0
441.039, 62063.5, 1
450.3, 62026.6, 0
450.972, 61989, 1
460.098, 61903.6, 0
460.904, 61748.3, 1
470.03, 61819.5, 0
470.836, 61626.8, 1
479.828, 61569, 0
