0, 1e+10, 0
0, 1e+10, 1
6.44245, 823103, 0
6.44245, 923755, 1
14.4955, 490697, 0
14.6297, 453811, 1
22.9512, 309267, 0
23.0854, 296397, 1
23.2197, 453811, 0
23.3539, 309267, 1
31.6754, 291451, 0
31.9438, 233543, 1
40.2653, 217080, 0
40.5338, 191749, 1
49.1237, 172803, 0
49.3921, 191749, 0
49.6606, 163374, 1
49.929, 191749, 1
58.1163, 160693, 0
58.6531, 162713, 1
66.8404, 143112, 0
67.3773, 143670, 1
75.9672, 130139, 0
76.1014, 130416, 1
76.2357, 143670, 0
76.3699, 130139, 1
85.2283, 130683, 0
85.4967, 119708, 1
94.0866, 120293, 0
94.2208, 113883, 1
102.811, 111144, 0
103.079, 113883, 0
103.079, 108221, 1
103.348, 111144, 1
111.803, 108576, 0
112.072, 103859, 1
120.662, 104283, 0
120.796, 99987.5, 1
129.386, 100232, 0
129.52, 96192.7, 1
129.789, 99987.5, 0
129.923, 100232, 1
138.513, 97553.1, 1
138.513, 96309.9, 0
147.237, 94221.6, 1
147.237, 93331.7, 0
155.961, 90385.4, 0
156.095, 91226.4, 1
156.364, 94221.6, 0
156.498, 90385.4, 1
165.088, 92714.5, 0
165.222, 88516.1, 1
173.946, 86632.2, 1
173.946, 90733.3, 0
182.67, 89279.2, 0
182.67, 84777.1, 1
182.939, 90733.3, 1
183.073, 84777.1, 0
191.797, 83159.2, 0
191.797, 88842.1, 1
200.521, 86823.7, 1
200.521, 81767, 0
209.245, 80454.3, 0
209.38, 84358.2, 1
209.514, 86823.7, 0
209.648, 80454.3, 1
218.238, 84571.5, 0
218.372, 79244.8, 1
226.962, 78187, 1
226.962, 82893.3, 0
235.686, 76655.7, 1
235.686, 81614.8, 0
235.955, 82893.3, 1
236.089, 76655.7, 0
244.679, 80549.7, 1
244.813, 75495, 0
253.537, 74040.9, 0
253.537, 78995.5, 1
262.261, 73269.8, 0
262.261, 78067.9, 1
262.53, 78995.5, 0
262.664, 73269.8, 1
271.254, 78022.2, 0
271.388, 72523.2, 1
279.978, 71703.7, 1
280.112, 76316.6, 0
288.702, 71204.9, 1
288.837, 75539.2, 0
289.105, 76316.6, 1
289.105, 71204.9, 0
297.695, 75617.4, 1
297.829, 70872, 0
306.419, 74799.8, 1
306.688, 70523.5, 0
315.143, 74073.3, 1
315.277, 69739, 0
315.412, 70523.5, 1
315.68, 74073.3, 0
324.136, 69985.8, 1
324.404, 73310.6, 0
332.86, 69508.9, 1
332.994, 72826.3, 0
341.584, 69176, 1
341.718, 72274.7, 0
341.853, 72826.3, 1
342.121, 69176, 0
350.577, 72367.9, 1
350.845, 68588.3, 0
359.301, 71870.6, 1
359.569, 68145.2, 0
368.025, 71457, 1
368.293, 67899.2, 0
368.428, 68145.2, 1
368.562, 71457, 0
377.018, 67931.3, 1
377.018, 71046.4, 0
385.742, 67637.3, 1
385.742, 70615.1, 0
394.466, 67334.3, 1
394.6, 70231.1, 0
394.869, 70615.1, 1
394.869, 67334.3, 0
403.458, 70345.3, 1
403.593, 67127.5, 0
412.183, 69792.5, 1
412.72, 66971.7, 0
420.907, 69465.1, 1
421.309, 66971.7, 1
421.309, 66701.1, 0
421.712, 66971.7, 0
429.899, 66631, 1
430.302, 66791.5, 0
438.624, 66474.6, 1
439.026, 66477.3, 0
447.348, 66286.5, 1
447.482, 66346.9, 0
447.75, 66477.3, 1
447.75, 66286.5, 0
456.072, 66131.7, 0
456.474, 66313.1, 1
464.528, 65972.4, 0
464.796, 66200.8, 1
473.252, 65835.2, 0
473.52, 65902.2, 1
