0, 1e+10, 0
0, 1e+10, 1
6.44245, 1.12406e+06, 0
6.44245, 883677, 1
14.4955, 484533, 1
14.4955, 543947, 0
14.764, 1.12406e+06, 1
14.764, 484533, 0
22.817, 485606, 1
23.2197, 319796, 0
31.2727, 322758, 1
31.5412, 319796, 1
31.9438, 236699, 0
32.2123, 319796, 0
40.1311, 238362, 1
41.0706, 236967, 0
49.1237, 190766, 1
49.3921, 236967, 1
49.7948, 185385, 0
50.0632, 236967, 0
58.3847, 189900, 1
59.19, 191371, 0
67.3773, 162029, 1
67.78, 191371, 1
68.1826, 160447, 0
68.5853, 191371, 0
76.6383, 162235, 1
77.5779, 164829, 0
85.3625, 137445, 1
85.7651, 164829, 1
86.1678, 136418, 0
86.5704, 164829, 0
94.7577, 142238, 1
95.563, 137502, 0
103.75, 126350, 1
104.153, 137502, 1
104.287, 124211, 0
104.69, 137502, 0
113.146, 124658, 1
113.414, 123351, 0
122.004, 115535, 1
122.272, 114033, 0
122.272, 123351, 1
122.541, 115535, 0
130.997, 112755, 1
131.265, 106516, 0
139.721, 105388, 1
140.123, 106516, 1
140.123, 102521, 0
140.392, 106516, 0
148.847, 101496, 1
149.116, 102146, 0
157.572, 97177.9, 1
157.84, 99040.4, 0
157.84, 102146, 1
158.108, 97177.9, 0
166.564, 98939.6, 1
166.967, 94498.1, 0
175.423, 96133.6, 1
175.691, 91927.4, 0
175.825, 94498.1, 1
176.094, 96133.6, 0
184.549, 91996.5, 1
184.952, 93148.3, 0
193.542, 90287.8, 1
193.81, 91374.2, 0
193.945, 93148.3, 1
194.079, 90287.8, 0
202.669, 90950.6, 1
202.937, 88314.9, 0
211.527, 89180, 1
211.796, 86803.7, 0
211.796, 88314.9, 1
212.198, 88314.9, 0
220.654, 86817.6, 1
220.922, 86795, 0
229.378, 85283.7, 1
229.781, 85446.8, 0
229.781, 86795, 1
230.183, 86795, 0
238.505, 85138.2, 1
238.908, 85366.3, 0
247.095, 83979.9, 1
247.497, 85366.3, 1
247.632, 84314.4, 0
247.9, 85366.3, 0
256.222, 84115.1, 1
256.759, 84269.2, 0
264.946, 83255.1, 1
265.214, 84269.2, 1
265.483, 83212.7, 0
265.751, 84269.2, 0
273.938, 83441.7, 1
274.475, 83300.2, 0
282.663, 82491.1, 1
283.065, 83300.2, 1
283.334, 82303.3, 0
283.602, 83300.2, 0
291.655, 82420, 1
292.326, 82161.3, 0
300.379, 81614, 1
300.782, 82161.3, 1
301.05, 81200.3, 0
301.453, 82161.3, 0
309.372, 80766.9, 1
310.043, 81171.7, 0
318.096, 79986.8, 1
318.499, 81171.7, 1
318.901, 80243.8, 0
319.17, 81171.7, 0
327.089, 79802.6, 1
327.894, 79932.6, 0
335.813, 79228.8, 1
336.081, 79932.6, 1
336.618, 79291.2, 0
337.021, 79932.6, 0
344.805, 78919.7, 1
345.745, 79242.4, 0
353.53, 78155.5, 1
353.798, 79242.4, 1
354.469, 77947.9, 0
354.737, 79242.4, 0
362.522, 78503.7, 1
363.327, 78413.6, 0
371.246, 77998.3, 1
371.649, 78413.6, 1
372.052, 77685, 0
372.454, 78413.6, 0
380.239, 77756.1, 1
381.044, 77798.4, 0
388.829, 76741.5, 1
389.231, 77798.4, 1
389.902, 77086.1, 0
390.171, 77798.4, 0
397.821, 77321.4, 1
398.895, 77093.2, 0
406.546, 76816.3, 1
406.948, 77093.2, 1
407.619, 76612.6, 0
407.888, 77093.2, 0
415.538, 76348.8, 1
416.612, 76648.6, 0
424.128, 75236.2, 1
424.531, 76648.6, 1
425.336, 76232.5, 0
425.604, 76648.6, 0
433.121, 76267.8, 1
434.463, 76121.5, 0
441.845, 75304.4, 1
442.113, 76121.5, 1
443.187, 75448.9, 0
443.455, 76121.5, 0
450.703, 75301.5, 1
452.18, 75753.9, 0
459.293, 74745.1, 1
459.696, 75753.9, 1
460.904, 74789.6, 0
461.172, 75753.9, 0
468.286, 75021.5, 1
469.762, 75407.9, 0
476.876, 74144, 1
478.486, 74747.6, 0
