0, 1e+10, 0
0, 1e+10, 1
7.65041, 1.03102e+06, 0
7.65041, 1.24774e+06, 1
16.9114, 438278, 1
17.0457, 499021, 0
27.112, 292558, 1
27.2462, 273368, 0
37.4467, 209882, 1
37.581, 197061, 0
47.7815, 169390, 1
47.9157, 156606, 0
58.2505, 135746, 1
58.3847, 131596, 0
68.7195, 117045, 1
68.8537, 114868, 0
79.1885, 105418, 1
79.4569, 102806, 0
89.9259, 95016.8, 0
90.0601, 98183.9, 1
99.9922, 92080, 0
100.529, 88780.9, 1
110.059, 87951.7, 0
110.864, 85255.2, 1
119.991, 83045, 0
121.199, 81747.2, 1
130.057, 80774.3, 0
131.265, 79150.9, 1
140.123, 78144.1, 0
141.465, 76939.8, 1
150.055, 76302.4, 0
151.532, 75050.7, 1
159.988, 74507.4, 0
161.464, 73277.4, 1
169.92, 72801.1, 0
171.262, 72046.3, 1
180.389, 71635.9, 0
181.328, 71043.6, 1
190.455, 70676.6, 0
191.26, 70263.9, 1
200.387, 70045.6, 0
201.327, 69421.6, 1
210.453, 69023, 0
211.259, 68992.3, 1
220.386, 68291, 0
221.325, 67939.2, 1
230.452, 67583.1, 0
231.257, 67270.1, 1
240.518, 66892.1, 0
241.189, 66545.1, 1
250.585, 66252, 0
251.121, 65974.5, 1
260.651, 65815.2, 0
261.188, 65542.4, 1
270.717, 65486, 0
271.254, 65203.3, 1
280.649, 64963.6, 0
281.186, 64902.2, 1
290.716, 64534.5, 0
291.252, 64437.5, 1
300.782, 64221, 0
301.185, 64023.8, 1
